date,fund,growth
2023-04-25,Combined Minimum-Variance (sentiment-fused),1.1433652048220306
2023-04-26,Combined Minimum-Variance (sentiment-fused),1.125061161222453
2023-04-27,Combined Minimum-Variance (sentiment-fused),1.1335580079018934
2023-04-28,Combined Minimum-Variance (sentiment-fused),1.1411870983122312
2023-05-01,Combined Minimum-Variance (sentiment-fused),1.138188250582401
2023-05-02,Combined Minimum-Variance (sentiment-fused),1.122921348456828
2023-05-03,Combined Minimum-Variance (sentiment-fused),1.1072018350054027
2023-05-04,Combined Minimum-Variance (sentiment-fused),1.1096450291512072
2023-05-05,Combined Minimum-Variance (sentiment-fused),1.1262556949329772
2023-05-08,Combined Minimum-Variance (sentiment-fused),1.123132838622105
2023-05-09,Combined Minimum-Variance (sentiment-fused),1.121918642924217
2023-05-10,Combined Minimum-Variance (sentiment-fused),1.1199251605104834
2023-05-11,Combined Minimum-Variance (sentiment-fused),1.1146759502989982
2023-05-12,Combined Minimum-Variance (sentiment-fused),1.1162980899513613
2023-05-15,Combined Minimum-Variance (sentiment-fused),1.1169721664656218
2023-05-16,Combined Minimum-Variance (sentiment-fused),1.097433200505221
2023-05-17,Combined Minimum-Variance (sentiment-fused),1.1030746391631063
2023-05-18,Combined Minimum-Variance (sentiment-fused),1.1032149122884034
2023-05-19,Combined Minimum-Variance (sentiment-fused),1.1017189732959904
2023-05-22,Combined Minimum-Variance (sentiment-fused),1.0962174764874417
2023-05-23,Combined Minimum-Variance (sentiment-fused),1.091532802650235
2023-05-24,Combined Minimum-Variance (sentiment-fused),1.0808939582065997
2023-05-25,Combined Minimum-Variance (sentiment-fused),1.0723968409252813
2023-05-26,Combined Minimum-Variance (sentiment-fused),1.074262951164313
2023-05-30,Combined Minimum-Variance (sentiment-fused),1.071813993386479
2023-05-31,Combined Minimum-Variance (sentiment-fused),1.0744690979460518
2023-06-01,Combined Minimum-Variance (sentiment-fused),1.0730045472656509
2023-06-02,Combined Minimum-Variance (sentiment-fused),1.0922091128147524
2023-06-05,Combined Minimum-Variance (sentiment-fused),1.08995716836278
2023-06-06,Combined Minimum-Variance (sentiment-fused),1.0873741037907814
2023-06-07,Combined Minimum-Variance (sentiment-fused),1.095589542960685
2023-06-08,Combined Minimum-Variance (sentiment-fused),1.0981263448574943
2023-06-09,Combined Minimum-Variance (sentiment-fused),1.091601077242428
2023-06-12,Combined Minimum-Variance (sentiment-fused),1.0925098070990973
2023-06-13,Combined Minimum-Variance (sentiment-fused),1.0983610999037206
2023-06-14,Combined Minimum-Variance (sentiment-fused),1.0981836767213706
2023-06-15,Combined Minimum-Variance (sentiment-fused),1.1076694399134366
2023-06-16,Combined Minimum-Variance (sentiment-fused),1.1079365924648579
2023-06-20,Combined Minimum-Variance (sentiment-fused),1.0946728101114704
2023-06-21,Combined Minimum-Variance (sentiment-fused),1.09729868098696
2023-06-22,Combined Minimum-Variance (sentiment-fused),1.0970496170094515
2023-06-23,Combined Minimum-Variance (sentiment-fused),1.0966395770760509
2023-06-26,Combined Minimum-Variance (sentiment-fused),1.1088146115609059
2023-06-27,Combined Minimum-Variance (sentiment-fused),1.1148811060298278
2023-06-28,Combined Minimum-Variance (sentiment-fused),1.1119612231597376
2023-06-29,Combined Minimum-Variance (sentiment-fused),1.1173897114283418
2023-06-30,Combined Minimum-Variance (sentiment-fused),1.1331751742728653
2023-07-03,Combined Minimum-Variance (sentiment-fused),1.1389124016065255
2023-07-05,Combined Minimum-Variance (sentiment-fused),1.1419956448622033
2023-07-06,Combined Minimum-Variance (sentiment-fused),1.1325509804055294
2023-07-07,Combined Minimum-Variance (sentiment-fused),1.1247981774269853
2023-07-10,Combined Minimum-Variance (sentiment-fused),1.1267695148948627
2023-07-11,Combined Minimum-Variance (sentiment-fused),1.1390630124678394
2023-07-12,Combined Minimum-Variance (sentiment-fused),1.1440745868573972
2023-07-13,Combined Minimum-Variance (sentiment-fused),1.148654811322971
2023-07-14,Combined Minimum-Variance (sentiment-fused),1.1459917971388145
2023-07-17,Combined Minimum-Variance (sentiment-fused),1.1405023873473135
2023-07-18,Combined Minimum-Variance (sentiment-fused),1.1416446194643735
2023-07-19,Combined Minimum-Variance (sentiment-fused),1.149537444401257
2023-07-20,Combined Minimum-Variance (sentiment-fused),1.1606231108034215
2023-07-21,Combined Minimum-Variance (sentiment-fused),1.1667967839683722
2023-07-24,Combined Minimum-Variance (sentiment-fused),1.170592972711456
2023-07-25,Combined Minimum-Variance (sentiment-fused),1.1715263060433192
2023-07-26,Combined Minimum-Variance (sentiment-fused),1.173141517959377
2023-07-27,Combined Minimum-Variance (sentiment-fused),1.1660780006537588
2023-07-28,Combined Minimum-Variance (sentiment-fused),1.1668465781008976
2023-07-31,Combined Minimum-Variance (sentiment-fused),1.1649220494560475
2023-08-01,Combined Minimum-Variance (sentiment-fused),1.1590323958671545
2023-08-02,Combined Minimum-Variance (sentiment-fused),1.1448653997211025
2023-08-03,Combined Minimum-Variance (sentiment-fused),1.1375338322499429
2023-08-04,Combined Minimum-Variance (sentiment-fused),1.1327653682957395
2023-08-07,Combined Minimum-Variance (sentiment-fused),1.1442342306537148
2023-08-08,Combined Minimum-Variance (sentiment-fused),1.1419041046517664
2023-08-09,Combined Minimum-Variance (sentiment-fused),1.1447506761488075
2023-08-10,Combined Minimum-Variance (sentiment-fused),1.1450986566264914
2023-08-11,Combined Minimum-Variance (sentiment-fused),1.1480616720096584
2023-08-14,Combined Minimum-Variance (sentiment-fused),1.1466582333327144
2023-08-15,Combined Minimum-Variance (sentiment-fused),1.135034274101133
2023-08-16,Combined Minimum-Variance (sentiment-fused),1.1272044534019285
2023-08-17,Combined Minimum-Variance (sentiment-fused),1.1225895746756636
2023-08-18,Combined Minimum-Variance (sentiment-fused),1.1265232315800355
2023-08-21,Combined Minimum-Variance (sentiment-fused),1.121278031390785
2023-08-22,Combined Minimum-Variance (sentiment-fused),1.1190023549650518
2023-08-23,Combined Minimum-Variance (sentiment-fused),1.1265311224253203
2023-08-24,Combined Minimum-Variance (sentiment-fused),1.1171383803219943
2023-08-25,Combined Minimum-Variance (sentiment-fused),1.1222691179160085
2023-08-28,Combined Minimum-Variance (sentiment-fused),1.126578789976679
2023-08-29,Combined Minimum-Variance (sentiment-fused),1.1348359076329244
2023-08-30,Combined Minimum-Variance (sentiment-fused),1.132696694536125
2023-08-31,Combined Minimum-Variance (sentiment-fused),1.1306085455321169
2023-09-01,Combined Minimum-Variance (sentiment-fused),1.1312231691349441
2023-09-05,Combined Minimum-Variance (sentiment-fused),1.1204894387866113
2023-09-06,Combined Minimum-Variance (sentiment-fused),1.1195756920890072
2023-09-07,Combined Minimum-Variance (sentiment-fused),1.1220149529838648
2023-09-08,Combined Minimum-Variance (sentiment-fused),1.1271318321838304
2023-09-11,Combined Minimum-Variance (sentiment-fused),1.1310849224398338
2023-09-12,Combined Minimum-Variance (sentiment-fused),1.1408227696930233
2023-09-13,Combined Minimum-Variance (sentiment-fused),1.144551972444733
2023-09-14,Combined Minimum-Variance (sentiment-fused),1.1608566153504887
2023-09-15,Combined Minimum-Variance (sentiment-fused),1.1532935650189609
2023-09-18,Combined Minimum-Variance (sentiment-fused),1.1554456622329532
2023-09-19,Combined Minimum-Variance (sentiment-fused),1.1549462122967766
2023-09-20,Combined Minimum-Variance (sentiment-fused),1.1553910428931946
2023-09-21,Combined Minimum-Variance (sentiment-fused),1.134537095803257
2023-09-22,Combined Minimum-Variance (sentiment-fused),1.1301319686794804
2023-09-25,Combined Minimum-Variance (sentiment-fused),1.1305722524581632
2023-09-26,Combined Minimum-Variance (sentiment-fused),1.1195952180625968
2023-09-27,Combined Minimum-Variance (sentiment-fused),1.1174694359613835
2023-09-28,Combined Minimum-Variance (sentiment-fused),1.117917578201874
2023-09-29,Combined Minimum-Variance (sentiment-fused),1.118118182058181
2023-10-02,Combined Minimum-Variance (sentiment-fused),1.103793904499622
2023-10-03,Combined Minimum-Variance (sentiment-fused),1.099595722354016
2023-10-04,Combined Minimum-Variance (sentiment-fused),1.1040070915287012
2023-10-05,Combined Minimum-Variance (sentiment-fused),1.0984286305284676
2023-10-06,Combined Minimum-Variance (sentiment-fused),1.1040205725181687
2023-10-09,Combined Minimum-Variance (sentiment-fused),1.1145279684790603
2023-10-10,Combined Minimum-Variance (sentiment-fused),1.1226669119205437
2023-10-11,Combined Minimum-Variance (sentiment-fused),1.1231650245057343
2023-10-12,Combined Minimum-Variance (sentiment-fused),1.1140792033572573
2023-10-13,Combined Minimum-Variance (sentiment-fused),1.116362489063748
2023-10-16,Combined Minimum-Variance (sentiment-fused),1.127169378580556
2023-10-17,Combined Minimum-Variance (sentiment-fused),1.1345640633339324
2023-10-18,Combined Minimum-Variance (sentiment-fused),1.1223107127276766
2023-10-19,Combined Minimum-Variance (sentiment-fused),1.1174703835742157
2023-10-20,Combined Minimum-Variance (sentiment-fused),1.1143832059775833
2023-10-23,Combined Minimum-Variance (sentiment-fused),1.1056835764524673
2023-10-24,Combined Minimum-Variance (sentiment-fused),1.120651378569527
2023-10-25,Combined Minimum-Variance (sentiment-fused),1.1160325084016929
2023-10-26,Combined Minimum-Variance (sentiment-fused),1.1129722706346104
2023-10-27,Combined Minimum-Variance (sentiment-fused),1.0963080286388476
2023-10-30,Combined Minimum-Variance (sentiment-fused),1.1017114028800434
2023-10-31,Combined Minimum-Variance (sentiment-fused),1.1080820826083542
2023-11-01,Combined Minimum-Variance (sentiment-fused),1.1169975664692444
2023-11-02,Combined Minimum-Variance (sentiment-fused),1.1424594218324706
2023-11-03,Combined Minimum-Variance (sentiment-fused),1.1498308352433877
2023-11-06,Combined Minimum-Variance (sentiment-fused),1.1500895744321122
2023-11-07,Combined Minimum-Variance (sentiment-fused),1.1498927705198259
2023-11-08,Combined Minimum-Variance (sentiment-fused),1.1514158413745008
2023-11-09,Combined Minimum-Variance (sentiment-fused),1.1318833621551512
2023-11-10,Combined Minimum-Variance (sentiment-fused),1.1453062086849033
2023-11-13,Combined Minimum-Variance (sentiment-fused),1.1434178521263174
2023-11-14,Combined Minimum-Variance (sentiment-fused),1.165473012010609
2023-11-15,Combined Minimum-Variance (sentiment-fused),1.1722582992090593
2023-11-16,Combined Minimum-Variance (sentiment-fused),1.166679968703789
2023-11-17,Combined Minimum-Variance (sentiment-fused),1.1681431359379826
2023-11-20,Combined Minimum-Variance (sentiment-fused),1.1698839565160695
2023-11-21,Combined Minimum-Variance (sentiment-fused),1.1712597918381165
2023-11-22,Combined Minimum-Variance (sentiment-fused),1.172796478390947
2023-11-24,Combined Minimum-Variance (sentiment-fused),1.1775976487722606
2023-11-27,Combined Minimum-Variance (sentiment-fused),1.1773111495437156
2023-11-28,Combined Minimum-Variance (sentiment-fused),1.1774172806340404
2023-11-29,Combined Minimum-Variance (sentiment-fused),1.1776397506523768
2023-11-30,Combined Minimum-Variance (sentiment-fused),1.186288607971262
2023-12-01,Combined Minimum-Variance (sentiment-fused),1.1938320822779296
2023-12-04,Combined Minimum-Variance (sentiment-fused),1.1985030721358347
2023-12-05,Combined Minimum-Variance (sentiment-fused),1.1972712833598915
2023-12-06,Combined Minimum-Variance (sentiment-fused),1.194681617239594
2023-12-07,Combined Minimum-Variance (sentiment-fused),1.195426516690124
2023-12-08,Combined Minimum-Variance (sentiment-fused),1.2010429020904871
2023-12-11,Combined Minimum-Variance (sentiment-fused),1.2079202385957364
2023-12-12,Combined Minimum-Variance (sentiment-fused),1.2105511863660863
2023-12-13,Combined Minimum-Variance (sentiment-fused),1.2410947932103975
2023-12-14,Combined Minimum-Variance (sentiment-fused),1.2504537713850132
2023-12-15,Combined Minimum-Variance (sentiment-fused),1.2426187058705638
2023-12-18,Combined Minimum-Variance (sentiment-fused),1.246622728604306
2023-12-19,Combined Minimum-Variance (sentiment-fused),1.2529861786538845
2023-12-20,Combined Minimum-Variance (sentiment-fused),1.238600275927308
2023-12-21,Combined Minimum-Variance (sentiment-fused),1.2495304732902122
2023-12-22,Combined Minimum-Variance (sentiment-fused),1.2512916382373531
2023-12-26,Combined Minimum-Variance (sentiment-fused),1.2578626938615698
2023-12-27,Combined Minimum-Variance (sentiment-fused),1.2609456458312662
2023-12-28,Combined Minimum-Variance (sentiment-fused),1.2620438065587847
2023-12-29,Combined Minimum-Variance (sentiment-fused),1.2576495043532867
2021-01-04,Equity Maximum-Sharpe (base),0.9946517197735812
2021-01-05,Equity Maximum-Sharpe (base),1.001797811129765
2021-01-06,Equity Maximum-Sharpe (base),0.9903078370818157
2021-01-07,Equity Maximum-Sharpe (base),1.0124523141497719
2021-01-08,Equity Maximum-Sharpe (base),1.0085298922125054
2021-01-11,Equity Maximum-Sharpe (base),1.0056538643727142
2021-01-12,Equity Maximum-Sharpe (base),0.9909335961590626
2021-01-13,Equity Maximum-Sharpe (base),0.9901237256603785
2021-01-14,Equity Maximum-Sharpe (base),0.9778252340745976
2021-01-15,Equity Maximum-Sharpe (base),0.9705987861021329
2021-01-19,Equity Maximum-Sharpe (base),0.9807203421770961
2021-01-20,Equity Maximum-Sharpe (base),1.0066234251186437
2021-01-21,Equity Maximum-Sharpe (base),1.0063529401809643
2021-01-22,Equity Maximum-Sharpe (base),1.0000143214728179
2021-01-25,Equity Maximum-Sharpe (base),1.0008688242070056
2021-01-26,Equity Maximum-Sharpe (base),0.9932418318181014
2021-01-27,Equity Maximum-Sharpe (base),0.9511626930563188
2021-01-28,Equity Maximum-Sharpe (base),0.9703661747133537
2021-01-29,Equity Maximum-Sharpe (base),0.9645108325560658
2021-02-01,Equity Maximum-Sharpe (base),0.9764255832298151
2021-02-02,Equity Maximum-Sharpe (base),0.9980981811312263
2021-02-03,Equity Maximum-Sharpe (base),0.987487505599068
2021-02-04,Equity Maximum-Sharpe (base),0.9774920814302034
2021-02-05,Equity Maximum-Sharpe (base),0.9802018492452206
2021-02-08,Equity Maximum-Sharpe (base),1.0047473690006286
2021-02-09,Equity Maximum-Sharpe (base),0.992280251145526
2021-02-10,Equity Maximum-Sharpe (base),0.9983539388081482
2021-02-11,Equity Maximum-Sharpe (base),0.9986743732794368
2021-02-12,Equity Maximum-Sharpe (base),0.999867478883295
2021-02-16,Equity Maximum-Sharpe (base),0.9978265287840047
2021-02-17,Equity Maximum-Sharpe (base),0.985401087782716
2021-02-18,Equity Maximum-Sharpe (base),0.9863712384328635
2021-02-19,Equity Maximum-Sharpe (base),0.9860687144669178
2021-02-22,Equity Maximum-Sharpe (base),0.9708266439614589
2021-02-23,Equity Maximum-Sharpe (base),0.9614855761666811
2021-02-24,Equity Maximum-Sharpe (base),0.97292172512865
2021-02-25,Equity Maximum-Sharpe (base),0.9422795700936835
2021-02-26,Equity Maximum-Sharpe (base),0.9439485772521736
2021-03-01,Equity Maximum-Sharpe (base),0.9597650412929879
2021-03-02,Equity Maximum-Sharpe (base),0.9554178710512659
2021-03-03,Equity Maximum-Sharpe (base),0.9368799057461915
2021-03-04,Equity Maximum-Sharpe (base),0.9197015173133423
2021-03-05,Equity Maximum-Sharpe (base),0.9317739927556565
2021-03-08,Equity Maximum-Sharpe (base),0.9081273959950071
2021-03-09,Equity Maximum-Sharpe (base),0.9217588394202255
2021-03-10,Equity Maximum-Sharpe (base),0.9227845451374108
2021-03-11,Equity Maximum-Sharpe (base),0.9373129845999747
2021-03-12,Equity Maximum-Sharpe (base),0.9492184705893314
2021-03-15,Equity Maximum-Sharpe (base),0.9407659127878107
2021-03-16,Equity Maximum-Sharpe (base),0.9438880306464642
2021-03-17,Equity Maximum-Sharpe (base),0.9408783970188683
2021-03-18,Equity Maximum-Sharpe (base),0.932282007230721
2021-03-19,Equity Maximum-Sharpe (base),0.9294267540587927
2021-03-22,Equity Maximum-Sharpe (base),0.938069612736845
2021-03-23,Equity Maximum-Sharpe (base),0.9297665467923041
2021-03-24,Equity Maximum-Sharpe (base),0.926303796657365
2021-03-25,Equity Maximum-Sharpe (base),0.934964438313457
2021-03-26,Equity Maximum-Sharpe (base),0.959357721822057
2021-03-29,Equity Maximum-Sharpe (base),0.9646109423100823
2021-03-30,Equity Maximum-Sharpe (base),0.9705521874846796
