date,ticker,weight,fund
2020-12-31,SHW_EQ,-0.08487646080722752,Combined Minimum-Variance
2020-12-31,SLB_EQ,-0.015508609297381756,Combined Minimum-Variance
2020-12-31,SO_EQ,-0.2766512241268126,Combined Minimum-Variance
2020-12-31,T_EQ,0.03661454139469575,Combined Minimum-Variance
2020-12-31,TMUS_EQ,0.06335034029767378,Combined Minimum-Variance
2020-12-31,TTWO_EQ,0.1301655779995707,Combined Minimum-Variance
2020-12-31,UPS_EQ,0.12241386707530812,Combined Minimum-Variance
2020-12-31,USB_EQ,0.011562325941449328,Combined Minimum-Variance
2020-12-31,V_EQ,0.12661298003131344,Combined Minimum-Variance
2020-12-31,WFC_EQ,-0.05537993137910075,Combined Minimum-Variance
2020-12-31,WMT_EQ,0.33478777967980955,Combined Minimum-Variance
2020-12-31,XOM_EQ,0.09830994202792616,Combined Minimum-Variance
2020-12-31,ADA-USD_CR,-0.0034377672643576313,Combined Minimum-Variance
2020-12-31,BCH-USD_CR,0.0021243814888738995,Combined Minimum-Variance
2020-12-31,BTC-USD_CR,0.10127840350297775,Combined Minimum-Variance
2020-12-31,EOS-USD_CR,0.016606262958944438,Combined Minimum-Variance
2020-12-31,ETC-USD_CR,-0.0011300404811207469,Combined Minimum-Variance
2020-12-31,ETH-USD_CR,-0.14902471759067962,Combined Minimum-Variance
2020-12-31,LTC-USD_CR,0.019178222726320814,Combined Minimum-Variance
2020-12-31,TRX-USD_CR,0.009910536762661633,Combined Minimum-Variance
2020-12-31,XLM-USD_CR,-0.00025167740144369795,Combined Minimum-Variance
2020-12-31,XRP-USD_CR,0.0034625149700969757,Combined Minimum-Variance
2021-01-04,ABBV_EQ,0.19712330602230696,Combined Minimum-Variance
2021-01-04,ABT_EQ,-0.1054382610525109,Combined Minimum-Variance
2021-01-04,ADBE_EQ,-0.037338642893310944,Combined Minimum-Variance
2021-01-04,AEP_EQ,0.2747955955913581,Combined Minimum-Variance
2021-01-04,AMD_EQ,-0.002052631795189522,Combined Minimum-Variance
2021-01-04,AMGN_EQ,-0.1040972553872791,Combined Minimum-Variance
2021-01-04,AMT_EQ,-0.07535066506183202,Combined Minimum-Variance
2021-01-04,BA_EQ,-0.05324645180265093,Combined Minimum-Variance
2021-01-04,CAT_EQ,0.07867584724082426,Combined Minimum-Variance
2021-01-04,CCI_EQ,-0.126979834991746,Combined Minimum-Variance
2021-01-04,CMCSA_EQ,-0.06518921233450671,Combined Minimum-Variance
2021-01-04,COP_EQ,0.05699376460853926,Combined Minimum-Variance
2021-01-04,CVX_EQ,-0.052696086596578075,Combined Minimum-Variance
2021-01-04,D_EQ,-0.053343307968950045,Combined Minimum-Variance
2021-01-04,DD_EQ,-0.02550909193318806,Combined Minimum-Variance
2021-01-04,DIS_EQ,-0.02896487247395654,Combined Minimum-Variance
2021-01-04,DOW_EQ,-0.08330523277224984,Combined Minimum-Variance
2021-01-04,DUK_EQ,-0.09972252151189233,Combined Minimum-Variance
2021-01-04,EA_EQ,0.07869270871054768,Combined Minimum-Variance
2021-01-04,GE_EQ,0.0651667428058235,Combined Minimum-Variance
2021-01-04,GILD_EQ,0.12356486376861918,Combined Minimum-Variance
2021-01-04,GS_EQ,-0.06474277055086507,Combined Minimum-Variance
2021-01-04,INTC_EQ,-0.022001574716174716,Combined Minimum-Variance
